_step,cos_V_v,cos_u_v,dit_learning_rate,dudt_norm,loss,raw_mse_V,raw_mse_vc,test_loss,val_loss/bc_z:0.1.0,val_loss/cmu_play_fusion,val_loss/dobbe,val_loss/droid,val_loss/fractal20220817_data,val_loss/libero_10_no_noops,val_loss/libero_goal_no_noops,val_loss/overall,val_loss/stanford_hydra_dataset_converted_externally_to_rlds,vlm_learning_rate,_wandb_step,raw_mse
53700,0.8358477354049683,0.8349674344062805,0.0001,16.888181686401367,2.0,50.5,48.75,0.13198143243789673,,,,,,,,,,2.315125e-06,542,2.0
53800,0.8608303666114807,0.8615385293960571,0.0001,14.124823570251465,2.0,43.5,42.75,0.13198143243789673,,,,,,,,,,2.3192500000000003e-06,543,2.0
53900,0.8687195777893066,0.8707820177078247,0.0001,20.297286987304688,2.0,40.75,39.75,0.13198143243789673,,,,,,,,,,2.323375e-06,544,2.0
54000,0.8578144311904907,0.8588592410087585,0.0001,22.127334594726562,2.0,43.25,42.5,0.13198143243789673,,,,,,,,,,2.3275e-06,545,2.0
54100,0.8552200794219971,0.8580777049064636,0.0001,18.276330947875977,2.0,44.25,42.75,0.13198143243789673,,,,,,,,,,2.3316250000000003e-06,546,2.0
54200,0.8569509983062744,0.8603044748306274,0.0001,25.85230827331543,2.0,43.5,41.75,0.13198143243789673,,,,,,,,,,2.33575e-06,547,2.0
54300,0.8536727428436279,0.8590776324272156,0.0001,14.163772583007812,2.0,45.25,42.5,0.13198143243789673,,,,,,,,,,2.339875e-06,548,2.0
54400,0.8324483633041382,0.8299089670181274,0.0001,25.85564613342285,2.0,50.0,49.75,0.13198143243789673,,,,,,,,,,2.3440000000000003e-06,549,2.0
54500,0.8548147678375244,0.8577346801757812,0.0001,21.756893157958984,2.0,43.5,43.25,0.13198143243789673,,,,,,,,,,2.348125e-06,550,2.0
54600,0.8393210768699646,0.840650737285614,0.0001,31.559955596923828,2.0,49.75,48.0,0.13198143243789673,,,,,,,,,,2.3522500000000002e-06,551,2.0
54700,0.848168671131134,0.8473396897315979,0.0001,18.71941566467285,2.0,46.5,46.25,0.13198143243789673,,,,,,,,,,2.3563750000000004e-06,552,2.0
54800,0.8817604184150696,0.8841150403022766,0.0001,13.833078384399414,1.9921875,37.25,34.5,0.13198143243789673,,,,,,,,,,2.3605e-06,553,1.9921875
54900,0.8348074555397034,0.854633629322052,0.0001,13.257773399353027,2.0,51.0,43.5,0.13198143243789673,,,,,,,,,,2.3646250000000003e-06,554,2.0
55000,0.8386138677597046,0.8386433124542236,0.0001,25.284711837768555,2.0,49.75,48.75,0.13198143243789673,,,,,,,,,,2.3687500000000004e-06,555,2.0
55100,0.8535774350166321,0.8548883199691772,0.0001,19.547945022583008,2.0,44.25,43.75,0.13198143243789673,,,,,,,,,,2.372875e-06,556,2.0
55200,0.8622275590896606,0.8621915578842163,0.0001,14.794835090637207,2.0,41.75,41.25,0.13198143243789673,,,,,,,,,,2.3770000000000003e-06,557,2.0
55300,0.8503807187080383,0.8520490527153015,0.0001,29.67319107055664,2.0,47.75,46.5,0.13198143243789673,,,,,,,,,,2.3811250000000004e-06,558,2.0
55400,0.8628559112548828,0.8652001619338989,0.0001,21.99585723876953,2.0,41.0,40.0,0.13198143243789673,,,,,,,,,,2.38525e-06,559,2.0
55500,0.7934618592262268,0.8613815903663635,0.0001,20.677261352539062,2.0,66.0,41.75,0.13198143243789673,,,,,,,,,,2.3893750000000003e-06,560,2.0
55600,0.8418757915496826,0.8417535424232483,0.0001,17.801666259765625,2.0,47.5,45.75,0.13198143243789673,,,,,,,,,,2.3935000000000005e-06,561,2.0
55700,0.8207606077194214,0.8219105005264282,0.0001,18.000526428222656,2.0,53.5,53.25,0.13198143243789673,,,,,,,,,,2.397625e-06,562,2.0
55800,0.8687987327575684,0.8707818388938904,0.0001,15.103201866149902,1.9921875,40.0,38.75,0.13198143243789673,,,,,,,,,,2.4017500000000003e-06,563,1.9921875
55900,0.8362635374069214,0.8383462429046631,0.0001,25.267980575561523,2.0,51.0,49.25,0.13198143243789673,,,,,,,,,,2.4058750000000005e-06,564,2.0
56000,0.8151145577430725,0.8370167016983032,0.0001,16.43487548828125,2.0,55.75,47.75,0.13198143243789673,,,,,,,,,,2.4100000000000002e-06,565,2.0
56100,0.8573504686355591,0.8649191856384277,0.0001,27.142362594604492,2.0,46.0,42.25,0.13198143243789673,,,,,,,,,,2.4141250000000004e-06,566,2.0
56200,0.8254866600036621,0.8300073146820068,0.0001,27.974164962768555,1.9921875,52.75,50.5,0.13198143243789673,,,,,,,,,,2.4182500000000005e-06,567,1.9921875
56300,0.8523578643798828,0.8510112166404724,0.0001,23.098236083984375,2.0,45.5,44.75,0.13198143243789673,,,,,,,,,,2.4223750000000002e-06,568,2.0
56400,0.8600490093231201,0.8596140146255493,0.0001,14.413278579711914,2.0,44.25,43.75,0.13198143243789673,,,,,,,,,,2.4265000000000004e-06,569,2.0
56500,0.8624979257583618,0.8615094423294067,0.0001,12.31576919555664,2.0,42.75,41.5,0.13198143243789673,,,,,,,,,,2.4306250000000006e-06,570,2.0
56600,0.8573170900344849,0.8646637201309204,0.0001,16.03432273864746,2.0,43.75,41.25,0.13198143243789673,,,,,,,,,,2.4347500000000003e-06,571,2.0
56700,0.8299749493598938,0.8317205905914307,0.0001,14.930252075195312,2.0,50.5,48.75,0.13198143243789673,,,,,,,,,,2.4388750000000004e-06,572,2.0
56800,0.8437327742576599,0.8481278419494629,0.0001,19.38178062438965,1.9921875,47.25,45.5,0.13198143243789673,,,,,,,,,,2.4430000000000006e-06,573,1.9921875
56900,0.8636641502380371,0.8628355264663696,0.0001,14.750067710876465,2.0,42.5,42.0,0.13198143243789673,,,,,,,,,,2.4471250000000003e-06,574,2.0
57000,0.8443765044212341,0.841773509979248,0.0001,17.906251907348633,2.0,48.75,48.25,0.13198143243789673,,,,,,,,,,2.4512500000000005e-06,575,2.0
57100,0.8505223989486694,0.8509005308151245,0.0001,28.0756893157959,1.984375,44.75,43.75,0.13198143243789673,,,,,,,,,,2.455375e-06,576,1.984375
57200,0.880663275718689,0.8823697566986084,0.0001,16.27060317993164,1.9921875,37.0,35.5,0.13198143243789673,,,,,,,,,,2.4595000000000003e-06,577,1.9921875
57300,0.8656666278839111,0.8685119152069092,0.0001,24.46213722229004,2.0,41.25,39.5,0.13198143243789673,,,,,,,,,,2.463625e-06,578,2.0
57400,0.8610550165176392,0.8627724647521973,0.0001,18.294178009033203,2.0,42.25,41.25,0.13198143243789673,,,,,,,,,,2.4677500000000002e-06,579,2.0
57500,0.8514206409454346,0.8462005257606506,0.0001,37.90217208862305,2.0,48.75,47.75,0.13198143243789673,,,,,,,,,,2.4718750000000004e-06,580,2.0
57600,0.8531029224395752,0.8608291149139404,0.0001,19.95304298400879,1.9921875,44.25,41.75,0.13198143243789673,,,,,,,,,,2.476e-06,581,1.9921875
57700,0.859285295009613,0.8582457304000854,0.0001,17.062707901000977,1.9921875,42.0,41.5,0.13198143243789673,,,,,,,,,,2.4801250000000002e-06,582,1.9921875
57800,0.8563161492347717,0.857047438621521,0.0001,18.986413955688477,2.0,44.5,43.75,0.13198143243789673,,,,,,,,,,2.4842500000000004e-06,583,2.0
57900,0.8700700998306274,0.8680177927017212,0.0001,20.00797462463379,1.9921875,40.25,39.75,0.13198143243789673,,,,,,,,,,2.488375e-06,584,1.9921875
58000,0.8524502515792847,0.8539599180221558,0.0001,20.774316787719727,2.0,45.5,43.5,0.13198143243789673,,,,,,,,,,2.4925000000000003e-06,585,2.0
58100,0.8557215929031372,0.8631319999694824,0.0001,18.994041442871094,1.984375,45.0,41.5,0.13198143243789673,,,,,,,,,,2.4966250000000004e-06,586,1.984375
58200,0.8489940166473389,0.8498376607894897,0.0001,17.89566421508789,2.0,46.75,45.75,0.13198143243789673,,,,,,,,,,2.50075e-06,587,2.0
58300,0.8567794561386108,0.8568810820579529,0.0001,22.799711227416992,1.984375,43.5,42.5,0.13198143243789673,,,,,,,,,,2.504875e-06,588,1.984375
58400,0.880682110786438,0.8782474994659424,0.0001,18.385501861572266,2.0,37.75,37.5,0.13198143243789673,,,,,,,,,,2.5090000000000005e-06,589,2.0
58500,0.8452435731887817,0.8433413505554199,0.0001,28.26215171813965,2.0,46.75,46.75,0.13198143243789673,,,,,,,,,,2.513125e-06,590,2.0
58600,0.8476585149765015,0.846068263053894,0.0001,32.510154724121094,2.0,46.5,46.0,0.13198143243789673,,,,,,,,,,2.51725e-06,591,2.0
58700,0.8615484237670898,0.8626236319541931,0.0001,23.67734146118164,2.0,42.5,41.75,0.13198143243789673,,,,,,,,,,2.5213750000000005e-06,592,2.0
58800,0.8583033084869385,0.8579431772232056,0.0001,44.6722412109375,1.9921875,43.5,42.75,0.13198143243789673,,,,,,,,,,2.5255000000000002e-06,593,1.9921875
58900,0.875324010848999,0.8767590522766113,0.0001,15.5570068359375,1.9921875,39.0,38.0,0.13198143243789673,,,,,,,,,,2.529625e-06,594,1.9921875
59000,0.8566575050354004,0.8567162156105042,0.0001,23.735685348510742,2.0,42.25,41.5,0.13198143243789673,,,,,,,,,,2.5337499999999997e-06,595,2.0
59100,0.8579219579696655,0.8588134050369263,0.0001,13.592177391052246,2.0,43.5,42.5,0.13198143243789673,,,,,,,,,,2.5378750000000002e-06,596,2.0
59200,0.8581387996673584,0.8628486394882202,0.0001,20.855932235717773,2.0,44.5,42.25,0.13198143243789673,,,,,,,,,,2.542e-06,597,2.0
59300,0.8626697659492493,0.8633158206939697,0.0001,14.758684158325195,2.0,42.25,41.25,0.13198143243789673,,,,,,,,,,2.5461249999999997e-06,598,2.0
59400,0.8674619197845459,0.8700070977210999,0.0001,9.586949348449707,2.0,41.0,40.0,0.13198143243789673,,,,,,,,,,2.5502500000000003e-06,599,2.0
59500,0.8565292358398438,0.8575056791305542,0.0001,19.5068359375,2.0,44.75,42.75,0.13198143243789673,,,,,,,,,,2.554375e-06,600,2.0
59600,0.841196596622467,0.8426045179367065,0.0001,43.87771987915039,2.0,48.5,48.0,0.13198143243789673,,,,,,,,,,2.5584999999999997e-06,601,2.0
59700,0.8453444838523865,0.8453414440155029,0.0001,15.19025707244873,2.0,48.5,48.25,0.13198143243789673,,,,,,,,,,2.5626250000000003e-06,602,2.0
59800,0.8686607480049133,0.8689366579055786,0.0001,14.3803071975708,2.0,42.5,42.0,0.13198143243789673,,,,,,,,,,2.56675e-06,603,2.0
59900,0.8529940247535706,0.8523148894309998,0.0001,21.10719108581543,1.9921875,45.25,45.0,0.13198143243789673,,,,,,,,,,2.5708749999999998e-06,604,1.9921875
59950,,,,,,,,,0.12072265148162842,0.1624435931444168,0.07100392132997513,0.14014418423175812,0.07778575271368027,0.07224524766206741,0.06463335454463959,0.11037503927946091,0.10617387294769287,,605,
60000,0.8504824638366699,0.8509469032287598,0.0001,10.65778923034668,2.0,45.25,44.25,0.11037503927946091,,,,,,,,,,2.5750000000000003e-06,606,2.0
60100,0.8669913411140442,0.8628222942352295,0.0001,34.348812103271484,2.0,42.75,42.5,0.11037503927946091,,,,,,,,,,2.579125e-06,607,2.0
60200,0.8511713743209839,0.8549107313156128,0.0001,28.43158531188965,1.9921875,44.0,42.5,0.11037503927946091,,,,,,,,,,2.5832500000000006e-06,608,1.9921875
60300,0.8624395132064819,0.8664034008979797,0.0001,16.198318481445312,2.0,42.0,40.5,0.11037503927946091,,,,,,,,,,2.587375e-06,609,2.0
60400,0.8695878982543945,0.8729375600814819,0.0001,20.392974853515625,2.0,40.0,38.25,0.11037503927946091,,,,,,,,,,2.5915e-06,610,2.0
60500,0.8400740623474121,0.8733087778091431,0.0001,18.67905044555664,1.9921875,51.25,38.75,0.11037503927946091,,,,,,,,,,2.595625e-06,611,1.9921875
60600,0.8724453449249268,0.8733085989952087,0.0001,12.402501106262207,2.0,40.75,39.75,0.11037503927946091,,,,,,,,,,2.5997500000000004e-06,612,2.0
60700,0.8663833141326904,0.8668409585952759,0.0001,19.24912452697754,2.0,40.25,39.5,0.11037503927946091,,,,,,,,,,2.603875e-06,613,2.0
60800,0.856791615486145,0.8575016260147095,0.0001,17.690622329711914,2.0,43.25,42.5,0.11037503927946091,,,,,,,,,,2.6080000000000007e-06,614,2.0
60900,0.8573791980743408,0.8570117950439453,0.0001,19.684316635131836,2.0,44.5,43.75,0.11037503927946091,,,,,,,,,,2.612125e-06,615,2.0
61000,0.8520393967628479,0.8625237941741943,0.0001,17.050739288330078,2.0,46.25,42.5,0.11037503927946091,,,,,,,,,,2.61625e-06,616,2.0
61100,0.865117073059082,0.8672274351119995,0.0001,21.414289474487305,2.0,41.25,40.5,0.11037503927946091,,,,,,,,,,2.620375e-06,617,2.0
61200,0.8558313250541687,0.8568972945213318,0.0001,15.856660842895508,2.0,44.75,43.0,0.11037503927946091,,,,,,,,,,2.6245000000000005e-06,618,2.0
61300,0.8680956959724426,0.8705282211303711,0.0001,17.630285263061523,2.0,40.0,39.0,0.11037503927946091,,,,,,,,,,2.628625e-06,619,2.0
61400,0.8559980988502502,0.8576116561889648,0.0001,16.640878677368164,2.0,44.25,43.0,0.11037503927946091,,,,,,,,,,2.6327500000000008e-06,620,2.0
61500,0.8517759442329407,0.8511781692504883,0.0001,21.523128509521484,2.0,46.5,46.0,0.11037503927946091,,,,,,,,,,2.636875e-06,621,2.0
61600,0.8471184968948364,0.85759437084198,0.0001,27.07183837890625,2.0,45.25,41.5,0.11037503927946091,,,,,,,,,,2.641e-06,622,2.0
61700,0.864341139793396,0.866522490978241,0.0001,16.062728881835938,2.0,41.25,40.25,0.11037503927946091,,,,,,,,,,2.645125e-06,623,2.0
61800,0.8470616340637207,0.8684934377670288,0.0001,14.341669082641602,2.0,45.75,39.0,0.11037503927946091,,,,,,,,,,2.6492500000000005e-06,624,2.0
61900,0.8614241480827332,0.8598957061767578,0.0001,27.154937744140625,2.0,43.25,42.25,0.11037503927946091,,,,,,,,,,2.6533750000000002e-06,625,2.0
62000,0.8498108386993408,0.8505445718765259,0.0001,22.36542320251465,2.0,46.25,45.0,0.11037503927946091,,,,,,,,,,2.657500000000001e-06,626,2.0
62100,0.8652201294898987,0.8634839057922363,0.0001,28.310163497924805,2.0,41.75,41.5,0.11037503927946091,,,,,,,,,,2.6616249999999997e-06,627,2.0
62200,0.8620606660842896,0.8614616394042969,0.0001,13.69616413116455,2.0,42.25,40.5,0.11037503927946091,,,,,,,,,,2.6657500000000003e-06,628,2.0
62300,0.8718124032020569,0.8768578767776489,0.0001,16.503740310668945,1.984375,39.75,36.25,0.11037503927946091,,,,,,,,,,2.669875e-06,629,1.984375
62400,0.8595324754714966,0.8595461845397949,0.0001,14.969237327575684,2.0,42.0,41.5,0.11037503927946091,,,,,,,,,,2.6740000000000006e-06,630,2.0
62500,0.8402869701385498,0.8393986225128174,0.0001,21.191707611083984,2.0,48.75,48.0,0.11037503927946091,,,,,,,,,,2.6781250000000003e-06,631,2.0
62600,0.8322514295578003,0.8793661594390869,0.0001,11.985791206359863,1.9921875,52.5,36.0,0.11037503927946091,,,,,,,,,,2.68225e-06,632,1.9921875
62700,0.8598114252090454,0.8738205432891846,0.0001,23.712934494018555,2.0,44.25,39.5,0.11037503927946091,,,,,,,,,,2.6863749999999998e-06,633,2.0
62800,0.8630387187004089,0.8617713451385498,0.0001,16.985837936401367,2.0,42.5,41.5,0.11037503927946091,,,,,,,,,,2.6905000000000003e-06,634,2.0
62900,0.8651216626167297,0.8675874471664429,0.0001,15.116678237915039,1.984375,41.5,40.5,0.11037503927946091,,,,,,,,,,2.694625e-06,635,1.984375
63000,0.8371970057487488,0.8631964921951294,0.0001,9.947381973266602,2.0,48.5,42.0,0.11037503927946091,,,,,,,,,,2.6987500000000006e-06,636,2.0
63100,0.8495283126831055,0.8506090641021729,0.0001,13.936639785766602,2.0,46.5,45.75,0.11037503927946091,,,,,,,,,,2.7028750000000004e-06,637,2.0
63200,0.7056320905685425,0.8670920133590698,0.0001,19.598623275756836,2.0,106.0,41.25,0.11037503927946091,,,,,,,,,,2.707e-06,638,2.0
63300,0.8577765226364136,0.8565768003463745,0.0001,20.966623306274414,2.0,43.25,42.75,0.11037503927946091,,,,,,,,,,2.711125e-06,639,2.0
63400,0.8398182392120361,0.856196939945221,0.0001,19.5258846282959,2.0,50.25,43.5,0.11037503927946091,,,,,,,,,,2.7152500000000004e-06,640,2.0
63500,0.8829600811004639,0.8827440142631531,0.0001,23.58647918701172,2.0,38.0,36.5,0.11037503927946091,,,,,,,,,,2.719375e-06,641,2.0
63600,0.8590285778045654,0.8603406548500061,0.0001,14.926966667175293,1.9921875,44.0,43.0,0.11037503927946091,,,,,,,,,,2.7235000000000007e-06,642,1.9921875
63700,0.8435957431793213,0.8453059792518616,0.0001,18.38625144958496,2.0,46.25,44.75,0.11037503927946091,,,,,,,,,,2.7276250000000004e-06,643,2.0
63800,0.8568941354751587,0.8563504219055176,0.0001,14.950339317321777,2.0,44.75,44.0,0.11037503927946091,,,,,,,,,,2.73175e-06,644,2.0
63900,0.8584086894989014,0.8656326532363892,0.0001,18.56975746154785,2.0,43.75,41.25,0.11037503927946091,,,,,,,,,,2.735875e-06,645,2.0
64000,0.8426222801208496,0.8418803215026855,0.0001,71.02745819091797,1.9921875,47.5,46.75,0.11037503927946091,,,,,,,,,,2.7400000000000004e-06,646,1.9921875
64100,0.8434317111968994,0.8421114087104797,0.0001,27.2091121673584,2.0,47.5,47.0,0.11037503927946091,,,,,,,,,,2.744125e-06,647,2.0
64200,0.8547384738922119,0.8553913831710815,0.0001,23.62937355041504,2.0,45.5,45.0,0.11037503927946091,,,,,,,,,,2.7482500000000007e-06,648,2.0
64300,0.8817703723907471,0.8806698322296143,0.0001,16.268238067626953,2.0,36.25,35.25,0.11037503927946091,,,,,,,,,,2.7523750000000005e-06,649,2.0
64400,0.8838057518005371,0.8863704204559326,0.0001,17.317331314086914,2.0,37.25,35.25,0.11037503927946091,,,,,,,,,,2.7565e-06,650,2.0
64500,0.8617929220199585,0.8662383556365967,0.0001,28.773305892944336,2.0,42.75,41.0,0.11037503927946091,,,,,,,,,,2.760625e-06,651,2.0
64600,0.8681385517120361,0.8680329322814941,0.0001,17.64680290222168,2.0,41.25,40.75,0.11037503927946091,,,,,,,,,,2.7647500000000005e-06,652,2.0
64700,0.8383567929267883,0.8616673946380615,0.0001,20.438337326049805,1.9921875,49.25,41.5,0.11037503927946091,,,,,,,,,,2.7688750000000002e-06,653,1.9921875
64800,0.8562857508659363,0.8566878437995911,0.0001,23.24790382385254,2.0,43.75,42.75,0.11037503927946091,,,,,,,,,,2.773000000000001e-06,654,2.0
64900,0.8561490774154663,0.8575363159179688,0.0001,16.42680549621582,2.0,43.75,43.5,0.11037503927946091,,,,,,,,,,2.7771250000000005e-06,655,2.0
65000,0.8461224436759949,0.8444212675094604,0.0001,16.802783966064453,2.0,47.0,46.0,0.11037503927946091,,,,,,,,,,2.7812500000000003e-06,656,2.0
65100,0.8248254060745239,0.8570830821990967,0.0001,14.020881652832031,2.0,52.75,42.25,0.11037503927946091,,,,,,,,,,2.785375e-06,657,2.0
65200,0.8590925931930542,0.8606368899345398,0.0001,19.074140548706055,1.9921875,42.75,42.25,0.11037503927946091,,,,,,,,,,2.7895000000000006e-06,658,1.9921875
65300,0.8770649433135986,0.8769126534461975,0.0001,15.393463134765625,2.0,37.75,37.0,0.11037503927946091,,,,,,,,,,2.7936250000000003e-06,659,2.0
65400,0.876038670539856,0.8793344497680664,0.0001,10.47192096710205,2.0,38.5,37.0,0.11037503927946091,,,,,,,,,,2.797750000000001e-06,660,2.0
65500,0.8801045417785645,0.8854479789733887,0.0001,14.63622760772705,1.984375,38.0,35.0,0.11037503927946091,,,,,,,,,,2.801875e-06,661,1.984375
65600,0.8758561611175537,0.8745903968811035,0.0001,23.44317054748535,2.0,37.75,36.75,0.11037503927946091,,,,,,,,,,2.8060000000000003e-06,662,2.0
65700,0.8569443821907043,0.8560590744018555,0.0001,18.10917091369629,2.0,44.25,43.25,0.11037503927946091,,,,,,,,,,2.810125e-06,663,2.0
65800,0.8690953254699707,0.8696839213371277,0.0001,19.951963424682617,2.0,40.75,40.25,0.11037503927946091,,,,,,,,,,2.8142500000000006e-06,664,2.0
65900,0.8541505336761475,0.8541202545166016,0.0001,15.41431713104248,2.0,44.75,44.0,0.11037503927946091,,,,,,,,,,2.8183750000000004e-06,665,2.0
66000,0.8705534338951111,0.8707247972488403,0.0001,22.847700119018555,1.9921875,40.5,40.5,0.11037503927946091,,,,,,,,,,2.8225e-06,666,1.9921875
66100,0.8617841005325317,0.8647975921630859,0.0001,28.47467613220215,1.9921875,43.25,41.25,0.11037503927946091,,,,,,,,,,2.8266250000000002e-06,667,1.9921875
66200,0.8526911735534668,0.8599680662155151,0.0001,15.945693016052246,2.0,44.75,42.25,0.11037503927946091,,,,,,,,,,2.83075e-06,668,2.0
66300,0.8686226606369019,0.8664309978485107,0.0001,13.259170532226562,1.9921875,41.0,40.25,0.11037503927946091,,,,,,,,,,2.834875e-06,669,1.9921875
66400,0.857839822769165,0.8616547584533691,0.0001,27.1807918548584,2.0,44.75,42.0,0.11037503927946091,,,,,,,,,,2.8390000000000003e-06,670,2.0
66500,0.8583765029907227,0.857047438621521,0.0001,32.686744689941406,2.0,41.75,41.0,0.11037503927946091,,,,,,,,,,2.8431250000000004e-06,671,2.0
66600,0.8017904758453369,0.8373794555664062,0.0001,20.930278778076172,2.0,59.75,47.5,0.11037503927946091,,,,,,,,,,2.84725e-06,672,2.0
66700,0.8381335139274597,0.8534423112869263,0.0001,17.734378814697266,2.0,49.75,44.75,0.11037503927946091,,,,,,,,,,2.8513750000000003e-06,673,2.0
66800,0.855057954788208,0.8557533621788025,0.0001,25.467756271362305,2.0,46.0,44.5,0.11037503927946091,,,,,,,,,,2.8555e-06,674,2.0
66900,0.8659123182296753,0.8692507743835449,0.0001,19.250072479248047,2.0,42.25,41.0,0.11037503927946091,,,,,,,,,,2.859625e-06,675,2.0
67000,0.8496995568275452,0.8513026833534241,0.0001,17.32267951965332,2.0,46.25,45.25,0.11037503927946091,,,,,,,,,,2.8637500000000003e-06,676,2.0
67100,0.8337410092353821,0.8324569463729858,0.0001,29.048437118530273,2.0,51.0,50.5,0.11037503927946091,,,,,,,,,,2.8678750000000005e-06,677,2.0
67200,0.8542159795761108,0.8725794553756714,0.0001,16.60489845275879,2.0,45.0,38.75,0.11037503927946091,,,,,,,,,,2.872e-06,678,2.0
67300,0.8460996150970459,0.8575114011764526,0.0001,18.53810691833496,1.9921875,47.0,43.0,0.11037503927946091,,,,,,,,,,2.8761250000000004e-06,679,1.9921875
67400,0.866733968257904,0.867735743522644,0.0001,11.466662406921387,1.984375,41.5,40.75,0.11037503927946091,,,,,,,,,,2.88025e-06,680,1.984375
67500,0.8584949970245361,0.8591820001602173,0.0001,17.325210571289062,2.0,44.0,44.0,0.11037503927946091,,,,,,,,,,2.8843750000000002e-06,681,2.0
67600,0.8519924879074097,0.8529340028762817,0.0001,25.11273193359375,2.0,45.25,44.25,0.11037503927946091,,,,,,,,,,2.8885000000000004e-06,682,2.0
67700,0.8557618856430054,0.8560969829559326,0.0001,30.444631576538086,2.0,44.25,43.75,0.11037503927946091,,,,,,,,,,2.8926250000000005e-06,683,2.0
67800,0.8850983381271362,0.8843783736228943,0.0001,10.765359878540039,1.9921875,36.75,36.25,0.11037503927946091,,,,,,,,,,2.89675e-06,684,1.9921875
67900,0.8551413416862488,0.8556486368179321,0.0001,14.869440078735352,2.0,44.75,43.75,0.11037503927946091,,,,,,,,,,2.9008750000000004e-06,685,2.0
68000,0.8459819555282593,0.8479952216148376,0.0001,18.750534057617188,2.0,48.0,47.0,0.11037503927946091,,,,,,,,,,2.905e-06,686,2.0
68100,0.8604754209518433,0.8631139993667603,0.0001,22.14668846130371,2.0,45.0,42.75,0.11037503927946091,,,,,,,,,,2.9091250000000003e-06,687,2.0
